transaction_id,invoice_id,buyer_id,seller_id,crop,crop_category,quantity_kg,price_per_kg,invoice_amount,procurement_date,delivery_date,payment_due_date,actual_payment_date,payment_status,amount_paid,outstanding_amount,days_past_due,order_status,quantity_ordered,quantity_delivered,quality_accepted,quality_dispute,transaction_dispute,cancelled,partial_payment,digital_passport_verified,dispatch_verified,receiving_verified,invoice_verified,payment_verified,buyer_location,seller_location,transport_distance_km,expected_shelf_life_days,crop_perishability_score,market_price_at_procurement,expected_sale_price,actual_sale_price,downstream_sale_date,created_at,updated_at,next_cycle_30dpd
TXN_0004472,INV_0004472,BUYER_0215,SELLER_01122,Potato,vegetable,501.02,75.67,37911.47,2023-03-15,2023-03-17,2023-03-22,2023-05-14,PAID,37911.47,0,53,COMPLETED,501.02,498.23,True,False,False,False,False,True,True,True,True,True,REGION_11,REGION_6,118.9,50,0.4,77.54,83.24,87.29,2023-03-17,2023-03-15,2023-05-14,1
TXN_0004402,INV_0004402,BUYER_0126,SELLER_01401,Rice,grain,380.33,19.18,7295.01,2023-03-15,2023-03-15,2023-03-22,2023-04-06,PAID,7295.01,0,15,COMPLETED,380.33,367.42,True,False,False,False,False,True,False,False,True,True,REGION_6,REGION_2,171.8,150,0.2,18.42,21.1,23.3,2023-03-18,2023-03-15,2023-04-06,0
TXN_0002089,INV_0002089,BUYER_0008,SELLER_00482,Tomato,vegetable,353.38,82.91,29299.08,2023-03-15,2023-03-15,2023-03-22,2023-03-26,PAID,29299.08,0,4,COMPLETED,353.38,330.29,True,False,False,False,False,True,True,False,True,True,REGION_8,REGION_4,72.6,8,0.9,85.73,91.2,83.89,2023-03-22,2023-03-15,2023-03-26,0
TXN_0000431,INV_0000431,BUYER_0313,SELLER_00538,Mango,fruit,437.16,29.87,13055.84,2023-03-15,2023-03-17,2023-03-22,2023-03-28,PAID,13055.84,0,6,COMPLETED,437.16,403.89,True,False,False,False,False,True,True,True,False,False,REGION_1,REGION_10,168.8,12,0.8,28.21,32.85,35.39,2023-03-19,2023-03-15,2023-03-28,0
TXN_0001244,INV_0001244,BUYER_0122,SELLER_00100,Banana,fruit,331.94,23.09,7665.26,2023-03-15,2023-03-17,2023-03-22,2023-03-25,PAID,7665.26,0,3,COMPLETED,331.94,320.58,True,False,False,False,False,True,True,True,True,True,REGION_2,REGION_6,153.7,10,0.75,23.92,25.4,24.17,2023-03-18,2023-03-15,2023-03-25,0
TXN_0004567,INV_0004567,BUYER_0238,SELLER_00976,Mango,fruit,1039.1,28.31,29421.58,2023-03-15,2023-03-17,2023-03-22,2023-03-22,PAID,29421.58,0,0,COMPLETED,1039.1,949.05,True,False,False,False,False,True,True,True,True,True,REGION_10,REGION_11,63.0,12,0.8,28.38,31.15,27.68,2023-03-17,2023-03-15,2023-03-22,0
TXN_0004586,INV_0004586,BUYER_0014,SELLER_00418,Mango,fruit,557.89,44.55,24851.32,2023-03-15,2023-03-16,2023-03-22,2023-03-27,PAID,24851.32,0,5,COMPLETED,557.89,515.69,True,False,False,False,False,False,True,False,True,True,REGION_2,REGION_1,180.3,12,0.8,47.32,49.0,51.48,2023-03-17,2023-03-15,2023-03-27,0
TXN_0004363,INV_0004363,BUYER_0256,SELLER_00232,Banana,fruit,1844.3,54.17,99898.93,2023-03-15,2023-03-15,2023-03-22,2023-04-16,PAID,99898.93,0,25,COMPLETED,1844.3,1712.71,True,False,False,False,False,True,True,True,True,False,REGION_4,REGION_8,213.1,10,0.75,55.74,59.58,68.01,2023-03-17,2023-03-15,2023-04-16,0
TXN_0002204,INV_0002204,BUYER_0195,SELLER_00470,Potato,vegetable,393.59,65.46,25762.99,2023-03-15,2023-03-17,2023-03-22,2023-03-25,PAID,25762.99,0,3,COMPLETED,393.59,387.47,True,False,False,False,False,True,True,True,True,False,REGION_3,REGION_5,185.5,50,0.4,64.02,72.0,76.26,2023-03-19,2023-03-15,2023-03-25,0
TXN_0001875,INV_0001875,BUYER_0364,SELLER_00756,Banana,fruit,721.65,49.27,35555.94,2023-03-15,2023-03-15,2023-03-22,2023-05-19,PAID,35555.94,0,58,COMPLETED,721.65,664.0,True,False,False,False,False,True,True,True,False,True,REGION_4,REGION_1,108.5,10,0.75,48.36,54.2,56.14,2023-03-17,2023-03-15,2023-05-19,1
TXN_0002070,INV_0002070,BUYER_0061,SELLER_00998,Rice,grain,751.88,56.62,42570.49,2023-03-16,2023-03-16,2023-03-23,2023-04-01,PAID,42570.49,0,9,COMPLETED,751.88,682.76,True,False,False,False,False,False,True,True,True,True,REGION_1,REGION_0,22.8,150,0.2,58.3,62.28,63.24,2023-03-21,2023-03-16,2023-04-01,0
TXN_0001378,INV_0001378,BUYER_0170,SELLER_01023,Wheat,grain,829.93,27.48,22808.7,2023-03-16,2023-03-17,2023-03-23,2023-04-01,PAID,22808.7,0,9,COMPLETED,829.93,783.18,True,False,False,False,False,True,True,True,True,False,REGION_2,REGION_2,35.8,180,0.15,27.75,30.23,28.37,2023-03-22,2023-03-16,2023-04-01,0
TXN_0000890,INV_0000890,BUYER_0034,SELLER_01546,Tomato,vegetable,1444.45,48.08,69451.17,2023-03-16,2023-03-16,2023-03-23,2023-03-29,PAID,69451.17,0,6,COMPLETED,1444.45,1377.41,True,False,False,False,False,True,True,True,True,True,REGION_10,REGION_4,48.9,8,0.9,46.04,52.89,60.16,2023-03-19,2023-03-16,2023-03-29,0
TXN_0005552,INV_0005552,BUYER_0126,SELLER_00276,Chilli,spice,265.82,41.42,11010.51,2023-03-16,2023-03-17,2023-03-23,2023-04-01,PAID,11010.51,0,9,COMPLETED,265.82,258.29,True,False,False,False,False,True,True,False,False,True,REGION_6,REGION_1,52.8,90,0.35,41.99,45.56,50.0,2023-03-23,2023-03-16,2023-04-01,0
TXN_0002841,INV_0002841,BUYER_0191,SELLER_01008,Banana,fruit,50.0,46.5,2324.76,2023-03-16,2023-03-17,2023-03-23,2023-03-30,PAID,2324.76,0,7,COMPLETED,50.0,49.62,True,False,False,False,False,True,True,True,True,True,REGION_11,REGION_0,71.8,10,0.75,45.26,51.14,57.07,2023-03-19,2023-03-16,2023-03-30,0
TXN_0002715,INV_0002715,BUYER_0309,SELLER_00208,Tomato,vegetable,407.33,26.99,10992.43,2023-03-16,2023-03-18,2023-03-23,2023-03-26,PAID,10992.43,0,3,COMPLETED,407.33,406.01,True,False,False,False,False,False,False,True,True,True,REGION_9,REGION_4,145.5,8,0.9,29.36,29.68,29.26,2023-03-20,2023-03-16,2023-03-26,0
TXN_0002637,INV_0002637,BUYER_0201,SELLER_00551,Banana,fruit,787.6,37.89,29843.57,2023-03-16,2023-03-18,2023-03-23,2023-04-09,PAID,29843.57,0,17,COMPLETED,787.6,751.88,True,False,False,False,False,True,True,True,True,True,REGION_9,REGION_6,52.5,10,0.75,36.95,41.68,39.55,2023-03-23,2023-03-16,2023-04-09,0
TXN_0001225,INV_0001225,BUYER_0226,SELLER_00835,Wheat,grain,91.71,80.15,7350.38,2023-03-16,2023-03-17,2023-03-23,2023-03-31,PAID,7350.38,0,8,COMPLETED,91.71,88.8,True,False,False,False,False,True,True,True,True,True,REGION_10,REGION_8,96.9,180,0.15,78.87,88.17,79.35,2023-03-18,2023-03-16,2023-03-31,0
TXN_0003675,INV_0003675,BUYER_0162,SELLER_00618,Potato,vegetable,537.52,80.3,43161.66,2023-03-16,2023-03-18,2023-03-23,2023-03-25,PAID,43161.66,0,2,COMPLETED,537.52,508.34,True,False,False,False,False,True,True,True,True,True,REGION_6,REGION_7,62.6,50,0.4,87.56,88.33,97.67,2023-03-21,2023-03-16,2023-03-25,0
TXN_0001846,INV_0001846,BUYER_0043,SELLER_01022,Tomato,vegetable,246.35,49.81,12271.94,2023-03-17,2023-03-17,2023-03-24,2023-03-31,PAID,12271.94,0,7,COMPLETED,246.35,226.13,True,False,False,False,False,True,True,True,True,True,REGION_7,REGION_1,103.0,8,0.9,45.99,54.8,57.86,2023-03-22,2023-03-17,2023-03-31,0
TXN_0004964,INV_0004964,BUYER_0370,SELLER_00717,Chilli,spice,1897.26,66.76,126657.36,2023-03-17,2023-03-19,2023-03-24,2023-04-09,PAID,126657.36,0,16,COMPLETED,1897.26,1787.04,True,False,False,False,False,True,True,False,True,False,REGION_10,REGION_8,24.1,90,0.35,67.6,73.43,68.49,2023-03-24,2023-03-17,2023-04-09,0
TXN_0001177,INV_0001177,BUYER_0079,SELLER_00109,Rice,grain,138.91,41.4,5750.82,2023-03-17,2023-03-19,2023-03-24,2023-05-08,PAID,5750.82,0,45,COMPLETED,138.91,134.09,True,False,False,False,False,False,True,True,True,False,REGION_7,REGION_4,49.5,150,0.2,41.28,45.54,49.43,2023-03-22,2023-03-17,2023-05-08,1
TXN_0004563,INV_0004563,BUYER_0233,SELLER_01362,Rice,grain,930.13,36.87,34293.42,2023-03-17,2023-03-19,2023-03-24,2023-03-24,PAID,34293.42,0,0,COMPLETED,930.13,924.21,True,False,False,False,False,True,True,False,False,True,REGION_5,REGION_5,144.7,150,0.2,36.85,40.56,40.91,2023-03-22,2023-03-17,2023-03-24,0
TXN_0002957,INV_0002957,BUYER_0085,SELLER_00754,Potato,vegetable,890.46,61.36,54642.64,2023-03-17,2023-03-17,2023-03-24,2023-03-29,PAID,54642.64,0,5,COMPLETED,890.46,805.03,True,False,False,False,False,True,True,True,False,True,REGION_1,REGION_9,131.5,50,0.4,62.24,67.5,66.16,2023-03-21,2023-03-17,2023-03-29,0
TXN_0000792,INV_0000792,BUYER_0374,SELLER_00162,Banana,fruit,225.28,69.56,15670.17,2023-03-17,2023-03-19,2023-03-24,2023-03-24,PAID,15670.17,0,0,COMPLETED,225.28,218.69,True,False,False,False,False,True,True,True,True,True,REGION_2,REGION_8,196.9,10,0.75,73.74,76.51,78.2,2023-03-20,2023-03-17,2023-03-24,0
TXN_0003738,INV_0003738,BUYER_0138,SELLER_00089,Banana,fruit,1336.74,24.27,32441.99,2023-03-17,2023-03-19,2023-03-24,2023-04-03,PAID,32441.99,0,10,COMPLETED,1336.74,1288.9,True,False,False,False,False,False,True,True,True,True,REGION_6,REGION_4,68.9,10,0.75,24.65,26.7,24.39,2023-03-20,2023-03-17,2023-04-03,0
TXN_0003732,INV_0003732,BUYER_0200,SELLER_00535,Potato,vegetable,601.13,21.41,12871.39,2023-03-17,2023-03-18,2023-03-24,2023-04-08,PAID,12871.39,0,15,COMPLETED,601.13,597.02,True,False,False,False,False,True,True,True,False,True,REGION_8,REGION_4,126.8,50,0.4,20.96,23.55,24.47,2023-03-22,2023-03-17,2023-04-08,0
TXN_0003144,INV_0003144,BUYER_0330,SELLER_00202,Chilli,spice,278.62,72.13,20096.66,2023-03-18,2023-03-19,2023-03-25,2023-04-14,PAID,20096.66,0,20,COMPLETED,278.62,250.95,True,False,False,False,False,True,True,True,True,True,REGION_6,REGION_8,52.7,90,0.35,74.82,79.34,88.49,2023-03-24,2023-03-18,2023-04-14,0
TXN_0002806,INV_0002806,BUYER_0041,SELLER_00428,Banana,fruit,204.14,83.79,17105.27,2023-03-18,2023-03-19,2023-03-25,2023-04-16,PAID,17105.27,0,22,COMPLETED,204.14,201.5,True,False,False,False,False,True,False,True,True,False,REGION_5,REGION_6,97.3,10,0.75,85.95,92.17,84.06,2023-03-22,2023-03-18,2023-04-16,0
TXN_0001613,INV_0001613,BUYER_0033,SELLER_00599,Tomato,vegetable,165.81,25.0,4145.67,2023-03-18,2023-03-19,2023-03-25,2023-03-27,PAID,4145.67,0,2,COMPLETED,165.81,155.52,True,False,False,False,False,True,True,True,True,True,REGION_9,REGION_9,99.7,8,0.9,25.03,27.5,27.81,2023-03-21,2023-03-18,2023-03-27,0
TXN_0001024,INV_0001024,BUYER_0310,SELLER_00601,Banana,fruit,396.38,46.74,18528.0,2023-03-19,2023-03-19,2023-03-26,2023-03-31,PAID,18528.0,0,5,COMPLETED,396.38,396.12,True,False,False,False,False,True,True,True,True,True,REGION_10,REGION_6,107.3,10,0.75,45.26,51.42,63.45,2023-03-24,2023-03-19,2023-03-31,0
TXN_0003854,INV_0003854,BUYER_0057,SELLER_01527,Tomato,vegetable,210.99,36.35,7668.6,2023-03-19,2023-03-19,2023-03-26,2023-04-05,PAID,7668.6,0,10,COMPLETED,210.99,190.82,True,False,False,False,False,True,False,True,False,True,REGION_9,REGION_9,145.5,8,0.9,37.09,39.98,43.18,2023-03-22,2023-03-19,2023-04-05,0
TXN_0005292,INV_0005292,BUYER_0083,SELLER_00235,Onion,vegetable,2062.51,60.37,124505.01,2023-03-19,2023-03-20,2023-03-26,2023-04-03,PAID,124505.01,0,8,COMPLETED,2062.51,2009.6,True,False,False,False,False,True,False,True,True,True,REGION_11,REGION_9,69.9,45,0.45,59.11,66.4,68.4,2023-03-23,2023-03-19,2023-04-03,0
TXN_0005105,INV_0005105,BUYER_0036,SELLER_00945,Mango,fruit,336.44,16.84,5666.12,2023-03-20,2023-03-20,2023-03-27,2023-03-27,PAID,5666.12,0,0,COMPLETED,336.44,331.19,True,False,False,False,False,True,False,True,True,False,REGION_0,REGION_5,160.9,12,0.8,16.96,18.53,19.62,2023-03-26,2023-03-20,2023-03-27,0
TXN_0001487,INV_0001487,BUYER_0259,SELLER_00419,Mango,fruit,553.62,25.54,14138.97,2023-03-20,2023-03-20,2023-03-27,2023-04-02,PAID,14138.97,0,6,COMPLETED,553.62,499.24,True,False,False,False,False,True,True,False,True,False,REGION_7,REGION_1,49.3,12,0.8,23.65,28.09,28.83,2023-03-22,2023-03-20,2023-04-02,0
TXN_0003779,INV_0003779,BUYER_0240,SELLER_01178,Banana,fruit,1461.19,61.8,90307.87,2023-03-20,2023-03-21,2023-03-27,2023-05-18,PAID,90307.87,0,52,COMPLETED,1461.19,1454.99,True,False,False,False,False,True,True,True,True,False,REGION_0,REGION_10,62.2,10,0.75,61.4,67.98,66.86,2023-03-22,2023-03-20,2023-05-18,1
TXN_0000473,INV_0000473,BUYER_0338,SELLER_01279,Tomato,vegetable,1787.04,84.14,150357.6,2023-03-20,2023-03-22,2023-03-27,2023-03-27,PAID,150357.6,0,0,COMPLETED,1787.04,1639.82,True,False,False,False,False,True,True,True,False,True,REGION_2,REGION_0,214.3,8,0.9,82.6,92.55,94.01,2023-03-22,2023-03-20,2023-03-27,0
TXN_0005517,INV_0005517,BUYER_0019,SELLER_00799,Potato,vegetable,785.16,39.07,30674.97,2023-03-21,2023-03-22,2023-03-28,2023-04-12,PAID,30674.97,0,15,COMPLETED,785.16,748.53,True,False,False,False,False,True,True,False,True,True,REGION_7,REGION_0,70.0,50,0.4,39.0,42.98,50.12,2023-03-23,2023-03-21,2023-04-12,0
TXN_0000374,INV_0000374,BUYER_0315,SELLER_01524,Mango,fruit,762.65,43.22,32957.98,2023-03-21,2023-03-22,2023-03-28,2023-04-10,PAID,32957.98,0,13,COMPLETED,762.65,750.95,True,False,False,False,False,True,True,True,True,True,REGION_3,REGION_8,90.8,12,0.8,44.69,47.54,44.66,2023-03-23,2023-03-21,2023-04-10,0
TXN_0000439,INV_0000439,BUYER_0105,SELLER_01473,Wheat,grain,144.25,40.69,5869.24,2023-03-22,2023-03-24,2023-03-29,2023-04-27,PAID,5869.24,0,29,COMPLETED,144.25,143.05,True,False,False,False,False,False,False,True,False,True,REGION_9,REGION_5,48.4,180,0.15,38.38,44.76,50.36,2023-03-26,2023-03-22,2023-04-27,0
TXN_0001340,INV_0001340,BUYER_0214,SELLER_00739,Onion,vegetable,50.61,70.16,3551.04,2023-03-22,2023-03-24,2023-03-29,2023-05-19,PAID,3551.04,0,51,COMPLETED,50.61,49.43,True,False,False,False,False,True,True,True,False,False,REGION_10,REGION_0,122.3,45,0.45,71.99,77.18,81.02,2023-03-27,2023-03-22,2023-05-19,1
TXN_0002300,INV_0002300,BUYER_0050,SELLER_00687,Onion,vegetable,915.42,40.75,37302.19,2023-03-22,2023-03-22,2023-03-29,2023-04-07,PAID,37302.19,0,9,COMPLETED,915.42,865.94,True,False,False,False,False,True,True,True,True,True,REGION_2,REGION_4,31.3,45,0.45,40.06,44.82,47.2,2023-03-26,2023-03-22,2023-04-07,0
TXN_0004554,INV_0004554,BUYER_0362,SELLER_01410,Mango,fruit,139.91,43.95,6148.63,2023-03-22,2023-03-22,2023-03-29,2023-04-06,PAID,6148.63,0,8,COMPLETED,139.91,138.24,True,False,False,False,False,False,True,False,False,True,REGION_2,REGION_7,50.0,12,0.8,40.99,48.34,48.02,2023-03-24,2023-03-22,2023-04-06,0
TXN_0004727,INV_0004727,BUYER_0233,SELLER_01177,Chilli,spice,153.02,59.79,9149.72,2023-03-22,2023-03-24,2023-03-29,2023-04-10,PAID,9149.72,0,12,COMPLETED,153.02,148.5,True,False,False,False,False,True,False,True,False,True,REGION_5,REGION_11,67.2,90,0.35,62.66,65.77,69.53,2023-03-24,2023-03-22,2023-04-10,0
TXN_0002822,INV_0002822,BUYER_0339,SELLER_01132,Tomato,vegetable,214.74,83.14,17854.06,2023-03-22,2023-03-24,2023-03-29,2023-04-18,PAID,17854.06,0,20,COMPLETED,214.74,198.69,True,False,False,False,False,False,True,True,True,False,REGION_3,REGION_6,140.7,8,0.9,81.18,91.46,90.63,2023-03-27,2023-03-22,2023-04-18,0
TXN_0002206,INV_0002206,BUYER_0386,SELLER_01275,Mango,fruit,500.7,28.76,14401.65,2023-03-23,2023-03-23,2023-03-30,2023-05-29,PAID,14401.65,0,60,COMPLETED,500.7,457.04,True,False,False,False,False,True,True,False,True,True,REGION_2,REGION_2,68.0,12,0.8,28.64,31.64,32.8,2023-03-29,2023-03-23,2023-05-29,1
TXN_0000021,INV_0000021,BUYER_0358,SELLER_01342,Chilli,spice,382.92,57.39,21975.84,2023-03-23,2023-03-23,2023-03-30,2023-04-08,PAID,21975.84,0,9,COMPLETED,382.92,368.01,True,False,False,False,False,True,False,True,True,True,REGION_10,REGION_2,96.9,90,0.35,60.35,63.13,68.99,2023-03-28,2023-03-23,2023-04-08,0
TXN_0005972,INV_0005972,BUYER_0253,SELLER_01554,Potato,vegetable,669.56,48.27,32320.85,2023-03-23,2023-03-23,2023-03-30,2023-04-04,PAID,32320.85,0,5,COMPLETED,669.56,655.7,True,False,False,False,False,True,True,True,True,True,REGION_1,REGION_10,53.8,50,0.4,47.38,53.1,46.24,2023-03-25,2023-03-23,2023-04-04,0
TXN_0000677,INV_0000677,BUYER_0333,SELLER_01238,Banana,fruit,369.01,39.09,14426.13,2023-03-23,2023-03-23,2023-03-30,2023-04-15,PAID,14426.13,0,16,COMPLETED,369.01,353.39,True,False,False,False,False,True,True,True,False,False,REGION_9,REGION_10,52.8,10,0.75,41.77,43.0,47.67,2023-03-28,2023-03-23,2023-04-15,0
TXN_0004794,INV_0004794,BUYER_0016,SELLER_01210,Wheat,grain,540.61,24.46,13225.61,2023-03-23,2023-03-25,2023-03-30,2023-04-08,PAID,13225.61,0,9,COMPLETED,540.61,525.86,True,False,False,False,False,True,False,True,True,True,REGION_4,REGION_9,86.5,180,0.15,23.72,26.91,27.74,2023-03-27,2023-03-23,2023-04-08,0
TXN_0004644,INV_0004644,BUYER_0075,SELLER_00556,Potato,vegetable,2840.47,47.61,135247.85,2023-03-23,2023-03-24,2023-03-30,2023-03-31,PAID,135247.85,0,1,COMPLETED,2840.47,2577.67,True,False,False,False,False,True,True,True,True,True,REGION_3,REGION_1,58.2,50,0.4,48.91,52.38,54.69,2023-03-30,2023-03-23,2023-03-31,0
TXN_0004935,INV_0004935,BUYER_0073,SELLER_00929,Chilli,spice,232.11,14.65,3399.87,2023-03-23,2023-03-23,2023-03-30,2023-03-30,PAID,3399.87,0,0,COMPLETED,232.11,214.88,True,False,False,False,False,True,True,True,True,True,REGION_1,REGION_1,81.1,90,0.35,14.2,16.11,16.38,2023-03-26,2023-03-23,2023-03-30,0
TXN_0001467,INV_0001467,BUYER_0286,SELLER_01440,Banana,fruit,757.6,29.61,22433.1,2023-03-23,2023-03-25,2023-03-30,2023-04-02,PAID,22433.1,0,3,COMPLETED,757.6,683.73,True,False,False,False,False,True,False,True,True,True,REGION_10,REGION_4,47.6,10,0.75,29.31,32.57,34.61,2023-03-25,2023-03-23,2023-04-02,0
TXN_0004428,INV_0004428,BUYER_0077,SELLER_00027,Tomato,vegetable,109.41,31.82,3481.69,2023-03-23,2023-03-25,2023-03-30,2023-05-02,PAID,3481.69,0,33,COMPLETED,109.41,105.71,True,False,False,False,False,True,False,True,True,True,REGION_5,REGION_10,85.0,8,0.9,32.53,35.0,28.78,2023-03-26,2023-03-23,2023-05-02,1
TXN_0005312,INV_0005312,BUYER_0297,SELLER_00943,Banana,fruit,711.3,29.1,20695.82,2023-03-23,2023-03-23,2023-03-30,2023-04-18,PAID,20695.82,0,19,COMPLETED,711.3,690.71,True,False,False,False,False,False,True,False,True,False,REGION_9,REGION_8,117.3,10,0.75,27.32,32.01,31.37,2023-03-28,2023-03-23,2023-04-18,0
TXN_0005460,INV_0005460,BUYER_0358,SELLER_00270,Tomato,vegetable,1353.28,57.23,77454.96,2023-03-24,2023-03-24,2023-03-31,2023-03-31,PAID,77454.96,0,0,COMPLETED,1353.28,1285.48,True,False,False,False,False,True,True,True,True,True,REGION_10,REGION_7,149.3,8,0.9,54.2,62.96,63.49,2023-03-29,2023-03-24,2023-03-31,0
TXN_0004490,INV_0004490,BUYER_0377,SELLER_00910,Potato,vegetable,1936.69,41.94,81222.88,2023-03-24,2023-03-26,2023-03-31,2023-05-15,PAID,81222.88,0,45,COMPLETED,1936.69,1755.84,False,True,False,False,False,False,True,True,False,True,REGION_5,REGION_2,109.2,50,0.4,43.35,46.13,48.15,2023-03-29,2023-03-24,2023-05-15,1
TXN_0000180,INV_0000180,BUYER_0297,SELLER_01401,Banana,fruit,328.28,43.06,14134.42,2023-03-24,2023-03-25,2023-03-31,2023-04-21,PAID,14134.42,0,21,COMPLETED,328.28,318.26,True,False,False,False,False,True,False,False,True,True,REGION_9,REGION_1,50.0,10,0.75,40.85,47.36,50.16,2023-03-28,2023-03-24,2023-04-21,0
TXN_0001573,INV_0001573,BUYER_0256,SELLER_00051,Rice,grain,305.64,21.39,6537.39,2023-03-25,2023-03-27,2023-04-01,2023-04-17,PAID,6537.39,0,16,COMPLETED,305.64,290.33,True,False,False,False,False,True,True,True,True,True,REGION_4,REGION_3,43.7,150,0.2,21.75,23.53,22.14,2023-03-30,2023-03-25,2023-04-17,0
TXN_0003165,INV_0003165,BUYER_0141,SELLER_00371,Wheat,grain,234.98,27.63,6492.4,2023-03-25,2023-03-25,2023-04-01,2023-04-11,PAID,6492.4,0,10,COMPLETED,234.98,223.22,True,False,False,False,False,True,True,False,True,True,REGION_9,REGION_3,78.3,180,0.15,29.21,30.39,33.73,2023-03-27,2023-03-25,2023-04-11,0
TXN_0001964,INV_0001964,BUYER_0158,SELLER_00118,Mango,fruit,575.17,56.05,32236.8,2023-03-25,2023-03-26,2023-04-01,2023-05-24,PAID,32236.8,0,53,COMPLETED,575.17,519.3,True,False,False,False,False,True,False,True,True,True,REGION_2,REGION_3,64.5,12,0.8,54.73,61.65,60.81,2023-03-28,2023-03-25,2023-05-24,1
TXN_0005432,INV_0005432,BUYER_0380,SELLER_00580,Tomato,vegetable,771.55,41.43,31967.7,2023-03-25,2023-03-26,2023-04-01,2023-05-20,PAID,31967.7,0,49,COMPLETED,771.55,729.56,True,False,False,False,False,False,False,False,True,True,REGION_8,REGION_8,56.4,8,0.9,43.65,45.58,49.46,2023-03-27,2023-03-25,2023-05-20,1
TXN_0004564,INV_0004564,BUYER_0365,SELLER_00509,Chilli,spice,58.49,32.28,1887.87,2023-03-25,2023-03-25,2023-04-01,2023-04-12,PAID,1887.87,0,11,COMPLETED,58.49,52.74,True,False,False,False,False,False,False,True,True,True,REGION_5,REGION_10,33.2,90,0.35,32.83,35.5,37.71,2023-03-27,2023-03-25,2023-04-12,0
TXN_0005532,INV_0005532,BUYER_0086,SELLER_00954,Mango,fruit,383.68,78.34,30055.47,2023-03-26,2023-03-27,2023-04-02,2023-04-25,PAID,30055.47,0,23,COMPLETED,383.68,350.38,True,False,False,False,False,True,False,True,True,True,REGION_2,REGION_3,250.1,12,0.8,80.15,86.17,83.41,2023-04-02,2023-03-26,2023-04-25,0
TXN_0003321,INV_0003321,BUYER_0315,SELLER_00714,Rice,grain,1286.88,54.08,69592.7,2023-03-26,2023-03-28,2023-04-02,2023-04-03,PAID,69592.7,0,1,COMPLETED,1286.88,1212.61,True,False,False,False,False,True,True,True,True,True,REGION_3,REGION_4,92.9,150,0.2,54.46,59.49,61.3,2023-03-28,2023-03-26,2023-04-03,0
TXN_0003213,INV_0003213,BUYER_0002,SELLER_01033,Banana,fruit,308.34,27.68,8535.66,2023-03-26,2023-03-27,2023-04-02,2023-05-04,PAID,8535.66,0,32,COMPLETED,308.34,300.96,True,False,False,False,False,True,True,True,True,True,REGION_2,REGION_11,124.0,10,0.75,30.53,30.45,31.06,2023-03-31,2023-03-26,2023-05-04,1
TXN_0000142,INV_0000142,BUYER_0231,SELLER_00246,Rice,grain,676.86,67.59,45748.92,2023-03-26,2023-03-26,2023-04-02,2023-04-13,PAID,45748.92,0,11,COMPLETED,676.86,662.69,True,False,False,False,False,True,True,True,True,True,REGION_3,REGION_8,257.8,150,0.2,75.79,74.35,82.55,2023-03-31,2023-03-26,2023-04-13,0
TXN_0002287,INV_0002287,BUYER_0000,SELLER_00422,Mango,fruit,722.33,29.8,21522.61,2023-03-28,2023-03-29,2023-04-04,2023-04-22,PAID,21522.61,0,18,COMPLETED,722.33,653.9,False,True,False,False,False,False,True,True,True,True,REGION_0,REGION_4,95.9,12,0.8,31.47,32.78,32.7,2023-04-02,2023-03-28,2023-04-22,0
TXN_0002084,INV_0002084,BUYER_0022,SELLER_01393,Potato,vegetable,389.57,71.41,27819.54,2023-03-28,2023-03-28,2023-04-04,2023-04-23,PAID,27819.54,0,19,COMPLETED,389.57,375.17,True,False,False,False,False,True,True,True,True,True,REGION_10,REGION_10,57.5,50,0.4,68.21,78.55,87.47,2023-04-02,2023-03-28,2023-04-23,0
TXN_0004801,INV_0004801,BUYER_0044,SELLER_00660,Wheat,grain,727.35,63.17,45943.14,2023-03-28,2023-03-29,2023-04-04,2023-04-28,CANCELLED,0.0,0,24,CANCELLED,727.35,0.0,True,False,False,True,False,True,True,False,True,True,REGION_8,REGION_9,112.3,180,0.15,64.62,69.48,83.08,2023-04-01,2023-03-28,2023-04-28,0
TXN_0000667,INV_0000667,BUYER_0360,SELLER_00483,Tomato,vegetable,1344.57,24.03,32315.56,2023-03-28,2023-03-30,2023-04-04,2023-04-05,PAID,32315.56,0,1,COMPLETED,1344.57,1334.79,True,False,False,False,False,True,True,True,True,False,REGION_0,REGION_10,93.4,8,0.9,25.54,26.44,28.55,2023-03-30,2023-03-28,2023-04-05,0
TXN_0000626,INV_0000626,BUYER_0044,SELLER_00199,Chilli,spice,1732.41,60.44,104699.85,2023-03-28,2023-03-29,2023-04-04,2023-04-23,PAID,104699.85,0,19,COMPLETED,1732.41,1683.05,True,False,False,False,False,True,False,False,False,True,REGION_8,REGION_4,84.6,90,0.35,57.36,66.48,61.25,2023-04-02,2023-03-28,2023-04-23,0
TXN_0004439,INV_0004439,BUYER_0263,SELLER_01081,Rice,grain,1257.73,37.97,47750.17,2023-03-28,2023-03-30,2023-04-04,2023-04-09,PAID,47750.17,0,5,COMPLETED,1257.73,1229.5,True,False,False,False,False,True,True,True,True,True,REGION_11,REGION_7,85.7,150,0.2,36.28,41.76,35.36,2023-04-03,2023-03-28,2023-04-09,0
